customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharges,MonthlyChargesToTotalChargesRatio
2692-AQCPF,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05000305175781,7118.89990234375,No,109.52153695913462,0.01517790733596136
0347-UBKUZ,Female,No,No,No,15,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.899999618530273,320.45001220703125,No,21.363334147135415,0.062100168077614544
0835-DUUIQ,Female,No,No,Yes,24,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),21.049999237060547,531.5499877929688,No,22.147916158040363,0.0396011658742794
0811-GSDTP,Female,No,No,Yes,13,No,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.149999618530273,382.20001220703125,No,29.400000939002403,0.07888539679637302
7567-ECMCM,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.8499984741211,2001.0,No,83.375,0.03990504671370369
6115-ZTBFQ,Female,No,Yes,No,72,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7001953125,No,68.32916937934027,0.013313819419811095
6353-BRMMA,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.0999984741211,5645.7998046875,No,104.55184823495371,0.018438485613267882
6680-WKXRZ,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4000015258789,215.8000030517578,Yes,71.93333435058594,0.3447636722601653
6231-WFGFH,Male,No,Yes,Yes,4,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.5,77.5999984741211,No,19.399999618530273,0.2641752629265394
9904-EHEVJ,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.3499984741211,2896.550048828125,No,90.5171890258789,0.03153751771390214
7028-DVOIQ,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05000305175781,3395.800048828125,Yes,97.02285853794643,0.02916838495421411
6169-PPETC,Male,No,Yes,Yes,35,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.5,759.3499755859375,No,21.695713588169642,0.0269967744243115
4208-UFFGW,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95000076293945,85.1500015258789,Yes,42.57500076293945,0.5278919548730505
8584-KMVXD,Female,No,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.5999984741211,535.5499877929688,No,66.9437484741211,0.14116329044404033
8467-WYNSR,Male,No,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.099998474121094,1253.1500244140625,No,56.96136474609375,0.043969195547743214
0851-DFJKB,Female,No,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95000076293945,955.1500244140625,No,63.67666829427083,0.06171805397702039
5382-SOYZL,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0999984741211,2162.60009765625,No,98.30000443892045,0.043974842402526075
9448-REEVD,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.70000076293945,44.70000076293945,Yes,44.70000076293945,1.0
3261-CQXOL,Female,No,Yes,Yes,71,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.450000762939453,1813.3499755859375,No,25.540140501210388,0.014034798083980417
8388-FYNPZ,Male,No,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.14999389648438,No,61.287498474121094,0.23149092968757293
4002-BQWPQ,Male,No,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.800048828125,No,81.152001953125,0.040294754550711104
5651-YLPRD,Female,No,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.0999984741211,2723.75,No,85.1171875,0.0316108300960518
2826-DXLQO,Male,Yes,Yes,No,7,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.799999237060547,220.4499969482422,No,31.49285670689174,0.13517804331862643
4378-BZYFP,Male,No,No,No,17,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.5,365.79998779296875,No,21.517646340762866,0.056041554631222006
9489-UTFKA,Male,Yes,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.900001525878906,551.9500122070312,No,68.9937515258789,0.11033608149108237
4849-PYRLQ,Female,Yes,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,4054.199951171875,No,72.39642769949776,0.018067683114353285
9117-SHLZX,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.70000076293945,45.70000076293945,Yes,45.70000076293945,1.0
9889-TMAHG,Male,Yes,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.30000305175781,832.3499755859375,Yes,104.04374694824219,0.12050219978819733
4541-RMRLG,Male,No,No,No,7,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.25,112.30000305175781,Yes,16.042857578822545,0.17141584574247867
7764-BDPEE,Male,No,No,Yes,3,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.850000381469727,60.650001525878906,No,20.21666717529297,0.34377576021285317
3429-IFLEM,Female,No,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.3499984741211,5550.10009765625,No,78.17042391065141,0.013936685305330836
3158-MOERK,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,174.8000030517578,Yes,87.4000015258789,0.5491990750799625
7294-TMAOP,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55000305175781,90.55000305175781,Yes,90.55000305175781,1.0
5002-GCQFH,Male,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8499984741211,4733.10009765625,No,96.5938795440051,0.01982844151565567
0556-FJEGU,Male,No,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.0999984741211,4048.949951171875,No,69.80948191675647,0.017313130396643277
8919-FYFQZ,Male,Yes,Yes,No,44,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.350000381469727,1359.699951171875,Yes,30.902271617542613,0.022321101324826984
0604-THJFP,Female,No,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.94999694824219,4542.35009765625,No,76.98898470603814,0.016720419015573165
2834-JRTUA,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05000305175781,7532.14990234375,Yes,106.08661834286971,0.014345174279940486
5875-YPQFJ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9000015258789,69.9000015258789,Yes,69.9000015258789,1.0
5879-SESNB,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.6500244140625,No,80.78636585582386,0.08467900515685757
6646-QVXLR,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35009765625,Yes,102.95725963961694,0.016253221022311387
6461-PPAXN,Female,No,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95000076293945,1916.0,No,54.74285714285714,0.02867954110800598
3318-ISQFQ,Female,No,No,No,20,Yes,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,No,20.65,0.04721549636803874
1106-HRLKZ,Male,No,Yes,Yes,40,Yes,No,No,,,,,,,Two year,No,Mailed check,19.600000381469727,808.9500122070312,No,20.22375030517578,0.024228938853707045
2483-XSSMZ,Female,No,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.849998474121094,1886.4000244140625,No,48.36923139523237,0.02536577494425333
8603-IJWDN,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5999984741211,86.5999984741211,Yes,86.5999984741211,1.0
8165-ZJRNM,Female,No,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),23.75,1679.25,No,23.322916666666668,0.01414321869882388
9369-XFEHK,Female,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5999984741211,2656.5,Yes,80.5,0.03034067324454022
2604-XVDAM,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.79999923706055,540.9500122070312,No,45.07916768391927,0.08096866299782521
3717-OFRTN,Male,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,19.75,1.0
9046-JBFWA,Male,No,No,Yes,27,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.149999618530273,537.3499755859375,No,19.901850947627313,0.03563785333320006
3280-NMUVX,Male,No,Yes,Yes,34,Yes,No,No,,,,,,,One year,No,Credit card (automatic),19.600000381469727,678.7999877929688,No,19.96470552332261,0.02887448546544118
1206-EHBDD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.30000305175781,4513.64990234375,No,80.60089111328125,0.01779048104950749
8361-LBRDI,Female,No,No,No,58,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.350000381469727,1423.8499755859375,No,24.54913751010237,0.017101521086481955
4883-KCPZJ,Female,No,Yes,Yes,22,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.25,555.4000244140625,No,25.24545565518466,0.045462727565844664
9108-EQPNQ,Female,No,Yes,Yes,10,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),26.100000381469727,225.5500030517578,No,22.55500030517578,0.11571713601564643
7277-KAMWT,Male,No,No,No,13,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.0,268.45001220703125,No,20.650000939002403,0.07450176602925913
3842-IYKUE,Female,No,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.30000305175781,2917.5,Yes,83.35714285714286,0.029237361800088367
6641-XRPSU,Female,No,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.10009765625,Yes,71.061767578125,0.028972309577696656
1374-DMZUI,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.30000305175781,424.45001220703125,Yes,106.11250305175781,0.2221698676869438
2545-LXYVJ,Male,No,Yes,No,72,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.700000762939453,1492.0999755859375,No,20.72361077202691,0.013873065546302086
3234-VKACU,Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.30000305175781,132.39999389648438,No,66.19999694824219,0.5309668148982029
8357-EQXFO,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.3499984741211,660.9000244140625,Yes,94.41428920200893,0.14427295347530972
1989-PRJHP,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.949951171875,Yes,70.14629448784723,0.039863777790582394
8120-JDCAM,Male,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55000305175781,284.8999938964844,No,71.2249984741211,0.24412076006231198
8917-FAEMR,Female,No,No,No,37,Yes,No,No,,,,,,,Two year,No,Mailed check,19.850000381469727,784.25,No,21.195945945945947,0.025310806989441794
7047-YXDMZ,Male,No,No,No,21,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.0,417.70001220703125,No,19.890476771763392,0.04788125308956679
2858-EIMXH,Female,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.8499984741211,5016.25,No,94.64622641509433,0.01910789902299947
9524-EGPJC,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.0999984741211,1612.75,Yes,89.59722222222223,0.055867306448067644
6993-OHLXR,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.94999694824219,119.75,Yes,59.875,0.57578285551768
8818-XYFCQ,Male,No,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55000305175781,3204.64990234375,Yes,100.14530944824219,0.031064236682749966
6419-ZTTLE,Male,Yes,Yes,No,23,Yes,No,No,,,,,,,One year,Yes,Electronic check,20.75,485.20001220703125,No,21.09565270465353,0.04276586866849898
0929-HYQEW,Male,No,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.150001525878906,160.85000610351562,No,53.616668701171875,0.31178116022951646
6614-YOLAC,Female,No,Yes,Yes,71,No,,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.650001525878906,4145.25,No,58.38380281690141,0.014148724811743297
7426-RHZGU,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9000015258789,827.4500122070312,No,91.93889024522569,0.11589824171986882
4065-JJAVA,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,No,49.5,1.0
4695-VADHF,Male,No,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45000076293945,990.8499755859375,Yes,55.047220865885414,0.057980523972830995
3863-IUBJR,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.650001525878906,696.3499755859375,Yes,58.02916463216146,0.07704459453845114
7649-SIJJF,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.0999984741211,5585.39990234375,No,78.66760425836267,0.014340960338490619
9361-YNQWJ,Female,No,No,No,64,Yes,Yes,No,,,,,,,One year,Yes,Bank transfer (automatic),24.399999618530273,1601.199951171875,No,25.018749237060547,0.015238571298152096
3748-FVMZZ,Male,No,No,No,4,No,,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.04999923706055,162.4499969482422,No,40.61249923706055,0.24653739605683578
9391-TTOYH,Female,No,No,No,23,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.5,470.20001220703125,No,20.443478791610055,0.0414717130875234
1452-XRSJV,Female,No,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.04999923706055,2066.0,No,52.97435897435897,0.02470958336740588
3422-WJOYD,Male,No,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.349998474121094,1426.449951171875,No,50.94464111328125,0.03810158108209181
8242-SOQUO,Female,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.69999694824219,392.5,No,78.5,0.2157961705687699
7460-ITWWP,Female,Yes,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.0999984741211,3861.449951171875,No,85.80999891493056,0.022297323431057656
7147-AYBAA,Male,No,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3499984741211,2552.89990234375,No,68.9972946579392,0.02755689653540063
7868-TMWMZ,Female,Yes,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35009765625,No,111.13916829427083,0.016495834560135363
4822-RVYBB,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5999984741211,819.4000244140625,Yes,102.42500305175781,0.12277275503629409
6732-FZUGP,Female,No,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9000015258789,4615.25,No,98.19680851063829,0.02056226673005339
8436-BJUMM,Male,No,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.60009765625,Yes,79.63846529447116,0.04044721146048344
4184-TJFAN,Female,Yes,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.30000305175781,273.75,Yes,91.25,0.3225570887735445
8329-GWVPJ,Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.699951171875,No,71.1539990234375,0.019605363284507724
1352-VHKAJ,Male,No,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.5999984741211,1957.0999755859375,No,72.48518428096065,0.03658474240830989
4145-UQXUQ,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0999984741211,729.9500122070312,Yes,91.2437515258789,0.1261730213493021
2632-TACXW,Female,No,Yes,No,62,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),23.649999618530273,1416.75,No,22.850806451612904,0.016693135428643213
8146-QQKZH,Female,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.8499984741211,5924.39990234375,No,83.44225214568662,0.013815745024528214
1767-CJKBA,Male,No,No,No,66,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.100000381469727,1697.699951171875,No,25.722726532907195,0.014784709373493176
6445-TNRXS,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.69999694824219,7849.85009765625,No,115.43897202435662,0.014611743602911407
4581-LNWUM,Female,No,No,No,13,No,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.150001525878906,649.4000244140625,No,49.95384803185096,0.07568524742546126
4869-EPIUS,Male,No,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9000015258789,4557.5,No,81.38392857142857,0.017750960290922414
9948-YPTDG,Male,No,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.44999694824219,3013.050048828125,Yes,79.29079075863487,0.026368628353565824
1236-WFCDV,Male,Yes,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.44999694824219,1266.0999755859375,Yes,90.43571254185268,0.07143985363903266
1915-OAKWD,Female,No,No,Yes,16,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),19.299999237060547,360.3500061035156,No,22.521875381469727,0.05355903679800785
7296-PIXQY,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.19999694824219,1046.5,No,74.75,0.06708074242545838
4883-QICIH,Male,No,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.89990234375,Yes,73.37187194824219,0.029707399336050606
3354-OADJP,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,No,55.96875,0.12116136236739251
3524-WQDSG,Female,No,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.30000305175781,4209.9501953125,No,97.90581849563954,0.023586978098297167
0810-DHDBD,Female,No,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,3877.64990234375,No,74.5701904296875,0.019083723869778062
4026-SKKHW,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3000030517578,No,50.76666768391927,0.3299408994950774
2829-HYVZP,Male,No,No,No,29,Yes,No,No,,,,,,,One year,Yes,Mailed check,19.799999237060547,572.2000122070312,No,19.731034903690734,0.03460328349293461
8329-IBCTI,Female,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.649999618530273,19.649999618530273,Yes,19.649999618530273,1.0
1271-SJBGZ,Male,Yes,No,No,12,No,,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.650001525878906,526.9500122070312,Yes,43.9125010172526,0.08283518458052419
3845-JHAMY,Female,No,Yes,Yes,16,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7000122070312,No,34.54375076293945,0.06423014151608586
7013-PSXHK,Female,No,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.64990234375,No,80.21624755859375,0.025166347983622762
5669-SRAIP,Female,No,No,No,5,No,,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,Yes,42.15,0.1874258600237248
5981-ITEMU,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.0999984741211,3706.949951171875,Yes,92.67374877929687,0.026194040856533537
3486-NPGST,Female,No,No,No,36,Yes,No,No,,,,,,,One year,No,Mailed check,19.549999237060547,620.75,No,17.243055555555557,0.03149415906091107
6941-PMGEP,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,82.5,0.19393939393939394
1624-WOIWJ,Female,No,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.69999694824219,832.0499877929688,Yes,83.20499877929687,0.10179676484691842
2074-GKOWZ,Male,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55000305175781,185.5500030517578,Yes,92.7750015258789,0.4826192486064174
0376-YMCJC,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.5999984741211,1943.199951171875,Yes,84.48695439877717,0.046624125540700764
6100-FJZDG,Male,No,Yes,Yes,26,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),20.049999237060547,505.8999938964844,No,19.457692072941708,0.03963233737686724
4829-ZLJTK,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4000015258789,8046.85009765625,No,111.76180691189236,0.013968198756258286
1730-VFMWO,Female,No,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.20000076293945,1815.300048828125,No,53.39117790670956,0.02765383099909367
7143-BQIBA,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.9500122070312,No,61.29500122070313,0.10155803696921098
3800-LYTRK,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.70000076293945,795.1500244140625,No,56.79643031529018,0.07004967497043615
0634-SZPQA,Female,No,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05000305175781,2169.800048828125,Yes,94.33913255774456,0.04150152135003979
